workerId,problem,treatment,domain,question,options,response,correct
218,3,2,2,3,"[5, 11, 17, 23]","[[5], [5]]",True
218,4,2,2,16,"[31, 37, 43, 49]","[[37], [31]]",False
218,5,2,3,19,"[22, 28, 34, 40]","[[34], [28]]",False
218,6,3,1,8,"[15, 21, 27, 33]","[[21], [21, 27, 33, 15]]",False
218,7,3,1,4,"[7, 13, 19, 25]","[[13], [19, 7, 13, 25]]",False
218,8,3,2,10,"[19, 25, 31, 37]","[[31], [37, 31, 25, 19]]",False
218,9,3,2,8,"[15, 21, 27, 33]","[[33], [33, 15, 21, 27]]",False
218,10,3,3,3,"[5, 11, 17, 23]","[[5], [11, 17, 23, 5]]",True
219,1,2,3,10,"[19, 25, 31, 37]","[[25], [31]]",False
219,2,2,1,4,"[7, 13, 19, 25]","[[19], [7]]",False
219,3,2,3,4,"[7, 13, 19, 25]","[[25], [7]]",False
219,4,2,2,12,"[23, 29, 35, 41]","[[35], [23]]",False
219,5,2,2,7,"[13, 19, 25, 31]","[[31], [25]]",False
219,6,5,3,14,"[27, 33, 39, 45]","[[45, 27, 33, 39], [45]]",False
219,7,5,1,4,"[7, 13, 19, 25]","[[19, 7, 25, 13], [7]]",False
219,8,5,3,15,"[29, 35, 41, 47]","[[41, 35, 47, 29], [41]]",False
219,9,5,2,14,"[27, 33, 39, 45]","[[27, 33, 39, 45], [27]]",True
219,10,5,2,13,"[25, 31, 37, 43]","[[37, 31, 43, 25], [31]]",False
220,1,6,2,10,"[19, 25, 31, 37]","[[37, 31, 19, 25], [37, 31, 19, 25]]",False
220,2,6,2,11,"[21, 27, 33, 39]","[[33, 21, 27, 39], [33, 27, 21, 39]]",False
220,3,6,3,3,"[5, 11, 17, 23]","[[23, 11, 17, 5], [17, 23, 11, 5]]",False
220,4,6,3,15,"[29, 35, 41, 47]","[[41, 47, 29, 35], [41, 47, 29, 35]]",False
220,5,6,3,7,"[13, 19, 25, 31]","[[19, 31, 25, 13], [19, 31, 25, 13]]",False
220,6,3,2,13,"[25, 31, 37, 43]","[[37], [37, 31, 43, 25]]",False
220,7,3,2,1,"[1, 7, 13, 19]","[[1], [7, 1, 13, 19]]",True
220,8,3,3,13,"[25, 31, 37, 43]","[[43], [43, 31, 37, 25]]",False
220,9,3,3,12,"[23, 29, 35, 41]","[[41], [41, 23, 29, 35]]",False
220,10,3,3,1,"[1, 7, 13, 19]","[[1], [1, 7, 19, 13]]",True
221,1,5,1,9,"[17, 23, 29, 35]","[[17, 35, 23, 29], [17]]",True
221,2,5,1,20,"[32, 38, 44, 50]","[[44, 38, 50, 32], [50]]",False
221,3,5,3,5,"[9, 15, 21, 27]","[[15, 21, 27, 9], [15]]",False
221,4,5,1,14,"[27, 33, 39, 45]","[[33, 45, 27, 39], [33]]",False
221,5,5,2,7,"[13, 19, 25, 31]","[[19, 31, 25, 13], [31]]",False
221,6,1,1,6,"[11, 17, 23, 29]","[[11], []]",True
221,7,1,1,8,"[15, 21, 27, 33]","[[15], []]",True
221,8,1,3,9,"[17, 23, 29, 35]","[[35], []]",False
221,9,1,1,19,"[22, 28, 34, 40]","[[28], []]",False
221,10,1,2,11,"[21, 27, 33, 39]","[[39], []]",False
222,1,1,3,19,"[22, 28, 34, 40]","[[28], []]",False
222,2,1,2,10,"[19, 25, 31, 37]","[[31], []]",False
222,3,1,3,15,"[29, 35, 41, 47]","[[29], []]",True
222,4,1,3,17,"[2, 8, 14, 20]","[[2], []]",True
222,5,1,3,6,"[11, 17, 23, 29]","[[23], []]",False
222,6,6,3,4,"[7, 13, 19, 25]","[[7, 13, 19, 25], [13, 7, 25, 19]]",True
222,7,6,2,5,"[9, 15, 21, 27]","[[15, 27, 9, 21], [15, 9, 21, 27]]",False
222,8,6,3,1,"[1, 7, 13, 19]","[[13, 7, 19, 1], [13, 19, 7, 1]]",False
222,9,6,3,2,"[3, 9, 15, 21]","[[3, 15, 9, 21], [3, 9, 21, 15]]",True
222,10,6,3,17,"[2, 8, 14, 20]","[[2, 14, 20, 8], [2, 8, 20, 14]]",True
223,1,6,1,8,"[15, 21, 27, 33]","[[27, 15, 21, 33], [21, 27, 15, 33]]",False
223,2,6,2,20,"[32, 38, 44, 50]","[[38, 44, 32, 50], [44, 38, 32, 50]]",False
223,3,6,2,2,"[3, 9, 15, 21]","[[3, 15, 21, 9], [15, 3, 9, 21]]",True
223,4,6,2,19,"[22, 28, 34, 40]","[[22, 28, 34, 40], [34, 22, 28, 40]]",True
223,5,6,2,9,"[17, 23, 29, 35]","[[17, 35, 23, 29], [35, 17, 23, 29]]",True
223,6,2,1,15,"[29, 35, 41, 47]","[[41], [29]]",False
223,7,2,2,14,"[27, 33, 39, 45]","[[33], [33]]",False
223,8,2,2,1,"[1, 7, 13, 19]","[[1], [19]]",True
223,9,2,2,2,"[3, 9, 15, 21]","[[3], [15]]",True
223,10,2,2,3,"[5, 11, 17, 23]","[[17], [5]]",False
224,1,2,3,10,"[19, 25, 31, 37]","[[25], [37]]",False
224,2,2,2,8,"[15, 21, 27, 33]","[[15], [15]]",True
224,3,2,1,20,"[32, 38, 44, 50]","[[32], [38]]",True
224,4,2,3,6,"[11, 17, 23, 29]","[[11], [29]]",True
224,5,2,1,12,"[23, 29, 35, 41]","[[35], [41]]",False
224,6,4,3,19,"[22, 28, 34, 40]","[[34, 40, 22, 28], []]",False
224,7,4,2,2,"[3, 9, 15, 21]","[[15, 3, 21, 9], []]",False
224,8,4,1,19,"[22, 28, 34, 40]","[[22, 40, 28, 34], []]",True
224,9,4,3,8,"[15, 21, 27, 33]","[[15, 21, 27, 33], []]",True
224,10,4,1,7,"[13, 19, 25, 31]","[[19, 25, 13, 31], []]",False
225,1,4,2,7,"[13, 19, 25, 31]","[[31, 13, 19, 25], []]",False
225,2,4,1,11,"[21, 27, 33, 39]","[[21, 27, 33, 39], []]",True
225,3,4,1,6,"[11, 17, 23, 29]","[[11, 23, 29, 17], []]",True
225,4,4,2,16,"[31, 37, 43, 49]","[[49, 37, 31, 43], []]",False
225,5,4,2,15,"[29, 35, 41, 47]","[[35, 47, 41, 29], []]",False
225,6,1,2,4,"[7, 13, 19, 25]","[[7], []]",True
225,7,1,1,5,"[9, 15, 21, 27]","[[21], []]",False
225,8,1,1,19,"[22, 28, 34, 40]","[[28], []]",False
225,9,1,2,10,"[19, 25, 31, 37]","[[37], []]",False
225,10,1,2,14,"[27, 33, 39, 45]","[[39], []]",False
226,1,6,2,15,"[29, 35, 41, 47]","[[29, 35, 41, 47], [29, 47, 41, 35]]",True
226,2,6,3,17,"[2, 8, 14, 20]","[[14, 2, 20, 8], [14, 8, 20, 2]]",False
226,3,6,3,19,"[22, 28, 34, 40]","[[28, 22, 40, 34], [28, 22, 34, 40]]",False
226,4,6,2,12,"[23, 29, 35, 41]","[[29, 23, 35, 41], [35, 23, 29, 41]]",False
226,5,6,3,13,"[25, 31, 37, 43]","[[37, 43, 25, 31], [43, 37, 25, 31]]",False
226,6,3,2,12,"[23, 29, 35, 41]","[[29], [29, 35, 23, 41]]",False
226,7,3,3,4,"[7, 13, 19, 25]","[[7], [7, 19, 25, 13]]",True
226,8,3,3,8,"[15, 21, 27, 33]","[[15], [15, 27, 21, 33]]",True
226,9,3,2,17,"[2, 8, 14, 20]","[[2], [2, 8, 14, 20]]",True
226,10,3,3,16,"[31, 37, 43, 49]","[[49], [49, 43, 37, 31]]",False
227,1,4,3,7,"[13, 19, 25, 31]","[[25, 31, 13, 19], []]",False
227,2,4,3,11,"[21, 27, 33, 39]","[[27, 21, 39, 33], []]",False
227,3,4,3,19,"[22, 28, 34, 40]","[[34, 40, 22, 28], []]",False
227,4,4,2,2,"[3, 9, 15, 21]","[[15, 21, 9, 3], []]",False
227,5,4,2,15,"[29, 35, 41, 47]","[[35, 29, 47, 41], []]",False
227,6,6,3,20,"[32, 38, 44, 50]","[[44, 32, 38, 50], [44, 32, 38, 50]]",False
227,7,6,3,3,"[5, 11, 17, 23]","[[11, 23, 5, 17], [11, 23, 5, 17]]",False
227,8,6,3,14,"[27, 33, 39, 45]","[[45, 27, 33, 39], [45, 27, 33, 39]]",False
227,9,6,2,15,"[29, 35, 41, 47]","[[35, 29, 47, 41], [35, 29, 47, 41]]",False
227,10,6,2,6,"[11, 17, 23, 29]","[[17, 11, 29, 23], [17, 11, 29, 23]]",False
228,1,6,2,1,"[1, 7, 13, 19]","[[7, 1, 13, 19], [13, 7, 19, 1]]",False
228,2,6,1,4,"[7, 13, 19, 25]","[[25, 19, 7, 13], [25, 7, 19, 13]]",False
228,3,6,3,14,"[27, 33, 39, 45]","[[45, 33, 39, 27], [33, 39, 45, 27]]",False
228,4,6,2,19,"[22, 28, 34, 40]","[[28, 34, 40, 22], [28, 34, 40, 22]]",False
228,5,6,2,18,"[12, 18, 24, 30]","[[24, 18, 30, 12], [24, 18, 30, 12]]",False
228,6,3,2,14,"[27, 33, 39, 45]","[[33], [33, 27, 45, 39]]",False
228,7,3,1,6,"[11, 17, 23, 29]","[[11], [17, 29, 11, 23]]",True
228,8,3,3,20,"[32, 38, 44, 50]","[[38], [38, 50, 32, 44]]",False
228,9,3,2,16,"[31, 37, 43, 49]","[[49], [49, 31, 37, 43]]",False
228,10,3,2,12,"[23, 29, 35, 41]","[[35], [35, 29, 23, 41]]",False
229,1,3,3,18,"[12, 18, 24, 30]","[[12], [12, 18, 30, 24]]",True
229,2,3,3,4,"[7, 13, 19, 25]","[[13], [19, 7, 13, 25]]",False
229,3,3,2,11,"[21, 27, 33, 39]","[[21], [33, 21, 39, 27]]",True
229,4,3,1,7,"[13, 19, 25, 31]","[[13], [25, 13, 19, 31]]",True
229,5,3,2,1,"[1, 7, 13, 19]","[[1], [1, 7, 13, 19]]",True
229,6,2,3,19,"[22, 28, 34, 40]","[[40], [34]]",False
229,7,2,3,3,"[5, 11, 17, 23]","[[11], [17]]",False
229,8,2,2,11,"[21, 27, 33, 39]","[[21], [33]]",True
229,9,2,1,14,"[27, 33, 39, 45]","[[39], [39]]",False
229,10,2,2,2,"[3, 9, 15, 21]","[[15], [15]]",False
230,1,2,2,3,"[5, 11, 17, 23]","[[11], [17]]",False
230,2,2,1,20,"[32, 38, 44, 50]","[[38], [32]]",False
230,3,2,1,17,"[2, 8, 14, 20]","[[20], [2]]",False
230,4,2,1,3,"[5, 11, 17, 23]","[[5], [17]]",True
230,5,2,2,10,"[19, 25, 31, 37]","[[25], [19]]",False
230,6,6,2,20,"[32, 38, 44, 50]","[[32, 38, 44, 50], [50, 32, 44, 38]]",True
230,7,6,1,1,"[1, 7, 13, 19]","[[7, 1, 19, 13], [19, 7, 1, 13]]",False
230,8,6,1,10,"[19, 25, 31, 37]","[[37, 19, 25, 31], [31, 25, 37, 19]]",False
230,9,6,1,2,"[3, 9, 15, 21]","[[3, 21, 9, 15], [21, 3, 15, 9]]",True
230,10,6,2,1,"[1, 7, 13, 19]","[[7, 1, 19, 13], [13, 7, 19, 1]]",False
231,1,1,2,3,"[5, 11, 17, 23]","[[5], []]",True
231,2,1,3,10,"[19, 25, 31, 37]","[[25], []]",False
231,3,1,2,14,"[27, 33, 39, 45]","[[27], []]",True
231,4,1,2,16,"[31, 37, 43, 49]","[[49], []]",False
231,5,1,2,13,"[25, 31, 37, 43]","[[25], []]",True
231,6,4,2,6,"[11, 17, 23, 29]","[[11, 17, 23, 29], []]",True
231,7,4,3,17,"[2, 8, 14, 20]","[[14, 20, 2, 8], []]",False
231,8,4,2,18,"[12, 18, 24, 30]","[[24, 18, 30, 12], []]",False
231,9,4,2,1,"[1, 7, 13, 19]","[[1, 7, 19, 13], []]",True
231,10,4,2,11,"[21, 27, 33, 39]","[[21, 39, 27, 33], []]",True
232,1,5,1,6,"[11, 17, 23, 29]","[[11, 29, 17, 23], [11]]",True
232,2,5,2,16,"[31, 37, 43, 49]","[[31, 49, 37, 43], [31]]",True
232,3,5,3,16,"[31, 37, 43, 49]","[[37, 43, 49, 31], [37]]",False
232,4,5,1,8,"[15, 21, 27, 33]","[[21, 27, 33, 15], [21]]",False
232,5,5,1,10,"[19, 25, 31, 37]","[[25, 19, 31, 37], [25]]",False
232,6,6,1,7,"[13, 19, 25, 31]","[[25, 13, 19, 31], [13, 25, 19, 31]]",False
232,7,6,2,17,"[2, 8, 14, 20]","[[2, 8, 20, 14], [2, 8, 20, 14]]",True
232,8,6,3,2,"[3, 9, 15, 21]","[[15, 3, 21, 9], [3, 15, 21, 9]]",False
232,9,6,1,9,"[17, 23, 29, 35]","[[29, 35, 17, 23], [29, 35, 17, 23]]",False
232,10,6,1,19,"[22, 28, 34, 40]","[[28, 40, 22, 34], [28, 40, 22, 34]]",False
233,1,5,2,16,"[31, 37, 43, 49]","[[37, 49, 31, 43], [37]]",False
233,2,5,3,11,"[21, 27, 33, 39]","[[21, 39, 27, 33], [39]]",True
233,3,5,3,1,"[1, 7, 13, 19]","[[13, 19, 7, 1], [19]]",False
233,4,5,2,4,"[7, 13, 19, 25]","[[7, 25, 19, 13], [7]]",True
233,5,5,3,16,"[31, 37, 43, 49]","[[31, 37, 43, 49], [43]]",True
233,6,6,2,7,"[13, 19, 25, 31]","[[25, 31, 19, 13], [19, 31, 25, 13]]",False
233,7,6,3,18,"[12, 18, 24, 30]","[[12, 24, 30, 18], [18, 30, 12, 24]]",True
233,8,6,3,13,"[25, 31, 37, 43]","[[31, 37, 25, 43], [43, 25, 37, 31]]",False
233,9,6,2,1,"[1, 7, 13, 19]","[[7, 1, 19, 13], [7, 1, 19, 13]]",False
233,10,6,3,1,"[1, 7, 13, 19]","[[13, 19, 7, 1], [1, 19, 7, 13]]",False
234,1,2,1,20,"[32, 38, 44, 50]","[[38], [38]]",False
234,2,2,2,3,"[5, 11, 17, 23]","[[5], [5]]",True
234,3,2,2,12,"[23, 29, 35, 41]","[[35], [23]]",False
234,4,2,1,2,"[3, 9, 15, 21]","[[9], [9]]",False
234,5,2,3,11,"[21, 27, 33, 39]","[[39], [21]]",False
234,6,3,1,8,"[15, 21, 27, 33]","[[15], [21, 15, 27, 33]]",True
234,7,3,2,1,"[1, 7, 13, 19]","[[1], [1, 7, 13, 19]]",True
234,8,3,2,18,"[12, 18, 24, 30]","[[30], [30, 24, 18, 12]]",False
234,9,3,1,18,"[12, 18, 24, 30]","[[12], [12, 30, 18, 24]]",True
234,10,3,3,14,"[27, 33, 39, 45]","[[39], [39, 45, 33, 27]]",False
235,1,3,3,10,"[19, 25, 31, 37]","[[37], [37, 31, 25, 19]]",False
235,2,3,3,17,"[2, 8, 14, 20]","[[2], [2, 14, 20, 8]]",True
235,3,3,1,4,"[7, 13, 19, 25]","[[25], [19, 25, 13, 7]]",False
235,4,3,1,11,"[21, 27, 33, 39]","[[21], [21, 33, 39, 27]]",True
235,5,3,3,19,"[22, 28, 34, 40]","[[40], [40, 34, 22, 28]]",False
235,6,1,3,17,"[2, 8, 14, 20]","[[2], []]",True
235,7,1,3,5,"[9, 15, 21, 27]","[[15], []]",False
235,8,1,1,12,"[23, 29, 35, 41]","[[29], []]",False
235,9,1,1,15,"[29, 35, 41, 47]","[[29], []]",True
235,10,1,3,19,"[22, 28, 34, 40]","[[40], []]",False
236,1,5,2,11,"[21, 27, 33, 39]","[[33, 39, 21, 27], [33]]",False
236,2,5,1,10,"[19, 25, 31, 37]","[[25, 19, 37, 31], [19]]",False
236,3,5,3,10,"[19, 25, 31, 37]","[[31, 25, 19, 37], [31]]",False
236,4,5,2,3,"[5, 11, 17, 23]","[[5, 17, 23, 11], [5]]",True
236,5,5,3,18,"[12, 18, 24, 30]","[[18, 12, 24, 30], [18]]",False
236,6,3,2,2,"[3, 9, 15, 21]","[[15], [15, 21, 9, 3]]",False
236,7,3,1,3,"[5, 11, 17, 23]","[[11], [11, 5, 17, 23]]",False
236,8,3,3,15,"[29, 35, 41, 47]","[[41], [35, 41, 29, 47]]",False
236,9,3,2,3,"[5, 11, 17, 23]","[[5], [5, 17, 23, 11]]",True
236,10,3,3,4,"[7, 13, 19, 25]","[[7], [7, 25, 19, 13]]",True
237,1,1,1,2,"[3, 9, 15, 21]","[[3], []]",True
237,2,1,1,1,"[1, 7, 13, 19]","[[1], []]",True
237,3,1,3,6,"[11, 17, 23, 29]","[[23], []]",False
237,4,1,3,1,"[1, 7, 13, 19]","[[7], []]",False
237,5,1,3,9,"[17, 23, 29, 35]","[[29], []]",False
237,6,4,1,13,"[25, 31, 37, 43]","[[25, 37, 43, 31], []]",True
237,7,4,1,11,"[21, 27, 33, 39]","[[21, 27, 39, 33], []]",True
237,8,4,3,6,"[11, 17, 23, 29]","[[23, 17, 11, 29], []]",False
237,9,4,3,4,"[7, 13, 19, 25]","[[7, 25, 19, 13], []]",True
237,10,4,3,14,"[27, 33, 39, 45]","[[45, 33, 39, 27], []]",False
238,1,5,2,6,"[11, 17, 23, 29]","[[23, 11, 17, 29], [23]]",False
238,2,5,3,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], [35]]",False
238,3,5,3,18,"[12, 18, 24, 30]","[[12, 24, 18, 30], [12]]",True
238,4,5,2,19,"[22, 28, 34, 40]","[[22, 28, 40, 34], [22]]",True
238,5,5,3,12,"[23, 29, 35, 41]","[[35, 29, 41, 23], [35]]",False
238,6,3,2,7,"[13, 19, 25, 31]","[[19], [19, 31, 13, 25]]",False
238,7,3,3,10,"[19, 25, 31, 37]","[[37], [37, 25, 31, 19]]",False
238,8,3,3,20,"[32, 38, 44, 50]","[[38], [38, 50, 44, 32]]",False
238,9,3,2,2,"[3, 9, 15, 21]","[[15], [15, 21, 3, 9]]",False
238,10,3,3,13,"[25, 31, 37, 43]","[[37], [37, 25, 31, 43]]",False
239,1,2,2,3,"[5, 11, 17, 23]","[[5], [5]]",True
239,2,2,2,13,"[25, 31, 37, 43]","[[31], [25]]",False
239,3,2,1,20,"[32, 38, 44, 50]","[[38], [38]]",False
239,4,2,2,18,"[12, 18, 24, 30]","[[30], [30]]",False
239,5,2,3,18,"[12, 18, 24, 30]","[[12], [12]]",True
239,6,6,2,2,"[3, 9, 15, 21]","[[3, 21, 15, 9], [3, 15, 21, 9]]",True
239,7,6,2,11,"[21, 27, 33, 39]","[[27, 33, 21, 39], [21, 27, 39, 33]]",False
239,8,6,1,13,"[25, 31, 37, 43]","[[25, 37, 31, 43], [37, 25, 43, 31]]",True
239,9,6,2,5,"[9, 15, 21, 27]","[[27, 15, 21, 9], [27, 15, 21, 9]]",False
239,10,6,3,2,"[3, 9, 15, 21]","[[9, 15, 3, 21], [3, 21, 15, 9]]",False
240,1,4,2,14,"[27, 33, 39, 45]","[[39, 27, 33, 45], []]",False
240,2,4,3,6,"[11, 17, 23, 29]","[[23, 11, 29, 17], []]",False
240,3,4,2,6,"[11, 17, 23, 29]","[[17, 23, 11, 29], []]",False
240,4,4,1,17,"[2, 8, 14, 20]","[[14, 2, 8, 20], []]",False
240,5,4,2,5,"[9, 15, 21, 27]","[[15, 27, 21, 9], []]",False
240,6,3,2,7,"[13, 19, 25, 31]","[[19], [19, 31, 13, 25]]",False
240,7,3,3,5,"[9, 15, 21, 27]","[[15], [15, 21, 9, 27]]",False
240,8,3,2,5,"[9, 15, 21, 27]","[[15], [15, 21, 9, 27]]",False
240,9,3,1,14,"[27, 33, 39, 45]","[[45], [45, 33, 39, 27]]",False
240,10,3,2,3,"[5, 11, 17, 23]","[[5], [5, 17, 23, 11]]",True
241,1,3,3,17,"[2, 8, 14, 20]","[[14], [14, 2, 20, 8]]",False
241,2,3,1,2,"[3, 9, 15, 21]","[[3], [3, 9, 21, 15]]",True
241,3,3,2,18,"[12, 18, 24, 30]","[[30], [30, 24, 12, 18]]",False
241,4,3,1,17,"[2, 8, 14, 20]","[[2], [2, 8, 14, 20]]",True
241,5,3,2,6,"[11, 17, 23, 29]","[[11], [11, 29, 23, 17]]",True
241,6,1,3,7,"[13, 19, 25, 31]","[[19], []]",False
241,7,1,1,6,"[11, 17, 23, 29]","[[11], []]",True
241,8,1,2,10,"[19, 25, 31, 37]","[[37], []]",False
241,9,1,1,10,"[19, 25, 31, 37]","[[25], []]",False
241,10,1,2,6,"[11, 17, 23, 29]","[[11], []]",True
242,1,2,2,7,"[13, 19, 25, 31]","[[31], [31]]",False
242,2,2,2,9,"[17, 23, 29, 35]","[[17], [35]]",True
242,3,2,2,8,"[15, 21, 27, 33]","[[33], [15]]",False
242,4,2,3,13,"[25, 31, 37, 43]","[[31], [31]]",False
242,5,2,2,11,"[21, 27, 33, 39]","[[33], [27]]",False
242,6,6,2,13,"[25, 31, 37, 43]","[[31, 37, 25, 43], [31, 37, 25, 43]]",False
242,7,6,2,16,"[31, 37, 43, 49]","[[31, 49, 37, 43], [31, 49, 37, 43]]",True
242,8,6,2,20,"[32, 38, 44, 50]","[[38, 44, 50, 32], [44, 38, 32, 50]]",False
242,9,6,3,14,"[27, 33, 39, 45]","[[45, 33, 39, 27], [45, 33, 39, 27]]",False
242,10,6,2,19,"[22, 28, 34, 40]","[[34, 28, 22, 40], [22, 28, 34, 40]]",False
243,1,1,1,8,"[15, 21, 27, 33]","[[21], []]",False
243,2,1,1,5,"[9, 15, 21, 27]","[[9], []]",True
243,3,1,2,3,"[5, 11, 17, 23]","[[5], []]",True
243,4,1,3,12,"[23, 29, 35, 41]","[[35], []]",False
243,5,1,3,8,"[15, 21, 27, 33]","[[15], []]",True
243,6,6,1,10,"[19, 25, 31, 37]","[[25, 19, 37, 31], [19, 37, 25, 31]]",False
243,7,6,1,9,"[17, 23, 29, 35]","[[17, 35, 29, 23], [17, 29, 23, 35]]",True
243,8,6,2,8,"[15, 21, 27, 33]","[[15, 33, 27, 21], [15, 33, 27, 21]]",True
243,9,6,3,6,"[11, 17, 23, 29]","[[23, 11, 17, 29], [23, 11, 17, 29]]",False
243,10,6,3,19,"[22, 28, 34, 40]","[[22, 28, 40, 34], [22, 28, 40, 34]]",True
244,1,2,2,9,"[17, 23, 29, 35]","[[35], [17]]",False
244,2,2,1,17,"[2, 8, 14, 20]","[[2], [2]]",True
244,3,2,1,16,"[31, 37, 43, 49]","[[31], [37]]",True
244,4,2,1,15,"[29, 35, 41, 47]","[[29], [29]]",True
244,5,2,1,2,"[3, 9, 15, 21]","[[3], [3]]",True
244,6,5,2,5,"[9, 15, 21, 27]","[[15, 27, 21, 9], [15]]",False
244,7,5,1,10,"[19, 25, 31, 37]","[[19, 25, 31, 37], [25]]",True
244,8,5,1,6,"[11, 17, 23, 29]","[[29, 17, 11, 23], [11]]",False
244,9,5,1,7,"[13, 19, 25, 31]","[[19, 25, 13, 31], [13]]",False
244,10,5,1,5,"[9, 15, 21, 27]","[[9, 21, 15, 27], [21]]",True
245,1,4,2,10,"[19, 25, 31, 37]","[[31, 37, 25, 19], []]",False
245,2,4,2,11,"[21, 27, 33, 39]","[[21, 33, 39, 27], []]",True
245,3,4,1,15,"[29, 35, 41, 47]","[[29, 41, 47, 35], []]",True
245,4,4,2,4,"[7, 13, 19, 25]","[[7, 19, 25, 13], []]",True
245,5,4,1,6,"[11, 17, 23, 29]","[[11, 29, 17, 23], []]",True
245,6,5,2,9,"[17, 23, 29, 35]","[[35, 23, 29, 17], [35]]",False
245,7,5,2,8,"[15, 21, 27, 33]","[[15, 21, 33, 27], [21]]",True
245,8,5,1,7,"[13, 19, 25, 31]","[[19, 25, 31, 13], [25]]",False
245,9,5,2,16,"[31, 37, 43, 49]","[[31, 37, 49, 43], [37]]",True
245,10,5,1,4,"[7, 13, 19, 25]","[[19, 25, 13, 7], [19]]",False
246,1,6,2,1,"[1, 7, 13, 19]","[[19, 7, 1, 13], [19, 13, 1, 7]]",False
246,2,6,3,10,"[19, 25, 31, 37]","[[31, 25, 19, 37], [25, 19, 37, 31]]",False
246,3,6,3,11,"[21, 27, 33, 39]","[[33, 27, 21, 39], [39, 21, 33, 27]]",False
246,4,6,1,10,"[19, 25, 31, 37]","[[31, 25, 37, 19], [37, 31, 25, 19]]",False
246,5,6,2,20,"[32, 38, 44, 50]","[[44, 50, 32, 38], [32, 38, 44, 50]]",False
246,6,5,2,7,"[13, 19, 25, 31]","[[31, 19, 25, 13], [31]]",False
246,7,5,3,20,"[32, 38, 44, 50]","[[38, 44, 32, 50], [50]]",False
246,8,5,3,2,"[3, 9, 15, 21]","[[3, 15, 21, 9], [15]]",True
246,9,5,1,14,"[27, 33, 39, 45]","[[27, 33, 45, 39], [39]]",True
246,10,5,2,5,"[9, 15, 21, 27]","[[15, 27, 21, 9], [27]]",False
247,1,5,1,3,"[5, 11, 17, 23]","[[5, 11, 17, 23], [11]]",True
247,2,5,2,4,"[7, 13, 19, 25]","[[7, 25, 19, 13], [7]]",True
247,3,5,1,20,"[32, 38, 44, 50]","[[32, 44, 38, 50], [44]]",True
247,4,5,3,16,"[31, 37, 43, 49]","[[31, 49, 43, 37], [31]]",True
247,5,5,2,5,"[9, 15, 21, 27]","[[15, 21, 27, 9], [15]]",False
247,6,6,1,16,"[31, 37, 43, 49]","[[31, 37, 43, 49], [31, 37, 49, 43]]",True
247,7,6,2,7,"[13, 19, 25, 31]","[[31, 25, 19, 13], [19, 31, 25, 13]]",False
247,8,6,1,9,"[17, 23, 29, 35]","[[29, 17, 23, 35], [17, 29, 35, 23]]",False
247,9,6,3,3,"[5, 11, 17, 23]","[[17, 11, 23, 5], [17, 23, 11, 5]]",False
247,10,6,2,12,"[23, 29, 35, 41]","[[23, 35, 29, 41], [35, 23, 41, 29]]",True
248,1,5,2,18,"[12, 18, 24, 30]","[[18, 24, 30, 12], [12]]",False
248,2,5,1,4,"[7, 13, 19, 25]","[[13, 19, 7, 25], [13]]",False
248,3,5,2,16,"[31, 37, 43, 49]","[[49, 31, 37, 43], [31]]",False
248,4,5,1,10,"[19, 25, 31, 37]","[[19, 37, 31, 25], [25]]",True
248,5,5,1,11,"[21, 27, 33, 39]","[[39, 27, 21, 33], [21]]",False
248,6,3,2,7,"[13, 19, 25, 31]","[[25], [13, 25, 31, 19]]",False
248,7,3,1,1,"[1, 7, 13, 19]","[[1], [1, 13, 19, 7]]",True
248,8,3,2,19,"[22, 28, 34, 40]","[[34], [22, 34, 40, 28]]",False
248,9,3,1,11,"[21, 27, 33, 39]","[[39], [21, 39, 27, 33]]",False
248,10,3,1,13,"[25, 31, 37, 43]","[[37], [25, 31, 37, 43]]",False
249,1,2,1,6,"[11, 17, 23, 29]","[[11], [29]]",True
249,2,2,2,8,"[15, 21, 27, 33]","[[15], [33]]",True
249,3,2,1,4,"[7, 13, 19, 25]","[[19], [13]]",False
249,4,2,3,13,"[25, 31, 37, 43]","[[43], [25]]",False
249,5,2,3,7,"[13, 19, 25, 31]","[[19], [13]]",False
249,6,3,1,18,"[12, 18, 24, 30]","[[24], [24, 30, 18, 12]]",False
249,7,3,2,11,"[21, 27, 33, 39]","[[27], [27, 33, 21, 39]]",False
249,8,3,1,10,"[19, 25, 31, 37]","[[37], [37, 19, 31, 25]]",False
249,9,3,3,15,"[29, 35, 41, 47]","[[41], [41, 35, 47, 29]]",False
249,10,3,3,6,"[11, 17, 23, 29]","[[17], [17, 29, 11, 23]]",False
250,1,3,1,13,"[25, 31, 37, 43]","[[25], [25, 31, 43, 37]]",True
250,2,3,2,1,"[1, 7, 13, 19]","[[7], [7, 1, 19, 13]]",False
250,3,3,2,8,"[15, 21, 27, 33]","[[27], [27, 15, 33, 21]]",False
250,4,3,3,9,"[17, 23, 29, 35]","[[35], [23, 35, 29, 17]]",False
250,5,3,1,1,"[1, 7, 13, 19]","[[1], [1, 19, 7, 13]]",True
250,6,6,1,13,"[25, 31, 37, 43]","[[25, 31, 43, 37], [25, 43, 31, 37]]",True
250,7,6,2,2,"[3, 9, 15, 21]","[[3, 15, 9, 21], [15, 3, 21, 9]]",True
